,justice,justiceName,majVotes,direction,minVotes,decisionDirection,majority,caseId,term,partyWinning,precedentAlteration,vote,issueArea
25565,97,AFortas,7,2,2,2,2,1967-169,1967,1,0,1,1
25566,91,JHarlan2,6,1,2,2,1,1967-170,1967,1,0,2,1
25567,78,HLBlack,6,2,2,2,2,1967-170,1967,1,0,1,1
25568,81,WODouglas,6,2,2,2,2,1967-170,1967,1,0,1,1
25569,94,PStewart,6,2,2,2,2,1967-170,1967,1,0,1,1
25570,98,TMarshall,6,0,2,2,0,1967-170,1967,1,0,0,1
25571,92,WJBrennan,6,2,2,2,2,1967-170,1967,1,0,1,1
25572,95,BRWhite,6,1,2,2,1,1967-170,1967,1,0,2,1
25573,90,EWarren,6,2,2,2,2,1967-170,1967,1,0,1,1
25574,97,AFortas,6,2,2,2,2,1967-170,1967,1,0,1,1
25575,91,JHarlan2,7,1,2,2,1,1967-171,1967,1,0,2,1
25576,78,HLBlack,7,2,2,2,2,1967-171,1967,1,0,1,1
25577,81,WODouglas,7,2,2,2,2,1967-171,1967,1,0,1,1
25578,94,PStewart,7,2,2,2,2,1967-171,1967,1,0,1,1
25579,98,TMarshall,7,2,2,2,2,1967-171,1967,1,0,1,1
25580,92,WJBrennan,7,2,2,2,2,1967-171,1967,1,0,1,1
25581,95,BRWhite,7,1,2,2,1,1967-171,1967,1,0,2,1
25582,90,EWarren,7,2,2,2,2,1967-171,1967,1,0,1,1
25583,97,AFortas,7,2,2,2,2,1967-171,1967,1,0,1,1
25584,91,JHarlan2,6,1,2,2,1,1967-172,1967,1,0,2,1
25585,78,HLBlack,6,2,2,2,2,1967-172,1967,1,0,1,1
25586,81,WODouglas,6,2,2,2,2,1967-172,1967,1,0,1,1
25587,94,PStewart,6,2,2,2,2,1967-172,1967,1,0,1,1
25588,98,TMarshall,6,0,2,2,0,1967-172,1967,1,0,0,1
25589,92,WJBrennan,6,2,2,2,2,1967-172,1967,1,0,1,1
25590,95,BRWhite,6,1,2,2,1,1967-172,1967,1,0,2,1
25591,90,EWarren,6,2,2,2,2,1967-172,1967,1,0,1,1
25592,97,AFortas,6,2,2,2,2,1967-172,1967,1,0,1,1
25593,91,JHarlan2,6,1,2,2,1,1967-173,1967,1,0,2,1
25594,78,HLBlack,6,2,2,2,2,1967-173,1967,1,0,1,1
25595,81,WODouglas,6,2,2,2,2,1967-173,1967,1,0,1,1
25596,94,PStewart,6,2,2,2,2,1967-173,1967,1,0,1,1
25597,98,TMarshall,6,0,2,2,0,1967-173,1967,1,0,0,1
25598,92,WJBrennan,6,2,2,2,2,1967-173,1967,1,0,1,1
25599,95,BRWhite,6,1,2,2,1,1967-173,1967,1,0,2,1
25600,90,EWarren,6,2,2,2,2,1967-173,1967,1,0,1,1
25601,97,AFortas,6,2,2,2,2,1967-173,1967,1,0,1,1
25602,91,JHarlan2,6,0,3,3,1,1967-174,1967,1,0,2,1
25603,78,HLBlack,6,0,3,3,1,1967-174,1967,1,0,2,1
25604,81,WODouglas,6,0,3,3,2,1967-174,1967,1,0,1,1
25605,94,PStewart,6,0,3,3,2,1967-174,1967,1,0,1,1
25606,98,TMarshall,6,0,3,3,2,1967-174,1967,1,0,1,1
25607,92,WJBrennan,6,0,3,3,2,1967-174,1967,1,0,1,1
25608,95,BRWhite,6,0,3,3,1,1967-174,1967,1,0,2,1
25609,90,EWarren,6,0,3,3,2,1967-174,1967,1,0,1,1
25610,97,AFortas,6,0,3,3,2,1967-174,1967,1,0,1,1
25611,91,JHarlan2,5,1,3,2,1,1967-175,1967,1,0,2,1
25612,78,HLBlack,5,1,3,2,1,1967-175,1967,1,0,2,1
25613,81,WODouglas,5,2,3,2,2,1967-175,1967,1,0,1,1
25614,94,PStewart,5,2,3,2,2,1967-175,1967,1,0,1,1
25615,98,TMarshall,5,0,3,2,0,1967-175,1967,1,0,0,1
25616,92,WJBrennan,5,2,3,2,2,1967-175,1967,1,0,1,1
25617,95,BRWhite,5,1,3,2,1,1967-175,1967,1,0,2,1
25618,90,EWarren,5,2,3,2,2,1967-175,1967,1,0,1,1
25619,97,AFortas,5,2,3,2,2,1967-175,1967,1,0,1,1
25620,91,JHarlan2,9,2,0,2,2,1967-176,1967,0,0,1,2
25621,78,HLBlack,9,2,0,2,2,1967-176,1967,0,0,1,2
25622,81,WODouglas,9,2,0,2,2,1967-176,1967,0,0,4,2
25623,94,PStewart,9,2,0,2,2,1967-176,1967,0,0,1,2
25624,98,TMarshall,9,2,0,2,2,1967-176,1967,0,0,1,2
25625,92,WJBrennan,9,2,0,2,2,1967-176,1967,0,0,1,2
25626,95,BRWhite,9,2,0,2,2,1967-176,1967,0,0,1,2
25627,90,EWarren,9,2,0,2,2,1967-176,1967,0,0,1,2
25628,97,AFortas,9,2,0,2,2,1967-176,1967,0,0,1,2
25629,91,JHarlan2,5,1,3,2,1,1967-177,1967,1,0,2,10
25630,78,HLBlack,5,2,3,2,2,1967-177,1967,1,0,1,10
25631,81,WODouglas,5,2,3,2,2,1967-177,1967,1,0,1,10
25632,94,PStewart,5,1,3,2,1,1967-177,1967,1,0,2,10
25633,98,TMarshall,5,1,3,2,1,1967-177,1967,1,0,2,10
25634,92,WJBrennan,5,2,3,2,2,1967-177,1967,1,0,1,10
25635,95,BRWhite,5,2,3,2,2,1967-177,1967,1,0,1,10
25636,90,EWarren,5,2,3,2,2,1967-177,1967,1,0,1,10
25637,97,AFortas,5,0,3,2,0,1967-177,1967,1,0,0,10
25638,91,JHarlan2,6,2,3,2,2,1967-178,1967,0,0,1,1
25639,78,HLBlack,6,1,3,2,1,1967-178,1967,0,0,2,1
25640,81,WODouglas,6,2,3,2,2,1967-178,1967,0,0,1,1
25641,94,PStewart,6,1,3,2,1,1967-178,1967,0,0,2,1
25642,98,TMarshall,6,2,3,2,2,1967-178,1967,0,0,1,1
25643,92,WJBrennan,6,2,3,2,2,1967-178,1967,0,0,1,1
25644,95,BRWhite,6,1,3,2,1,1967-178,1967,0,0,2,1
25645,90,EWarren,6,2,3,2,2,1967-178,1967,0,0,1,1
25646,97,AFortas,6,2,3,2,2,1967-178,1967,0,0,1,1
25647,91,JHarlan2,6,1,3,2,1,1967-179,1967,1,1,2,1
25648,78,HLBlack,6,1,3,2,1,1967-179,1967,1,1,2,1
25649,81,WODouglas,6,2,3,2,2,1967-179,1967,1,1,1,1
25650,94,PStewart,6,2,3,2,2,1967-179,1967,1,1,1,1
25651,98,TMarshall,6,2,3,2,2,1967-179,1967,1,1,1,1
25652,92,WJBrennan,6,2,3,2,2,1967-179,1967,1,1,1,1
25653,95,BRWhite,6,1,3,2,1,1967-179,1967,1,1,2,1
25654,90,EWarren,6,2,3,2,2,1967-179,1967,1,1,1,1
25655,97,AFortas,6,2,3,2,2,1967-179,1967,1,1,1,1
25656,91,JHarlan2,5,0,1,2,0,1967-180,1967,1,0,0,8
25657,78,HLBlack,5,2,1,2,2,1967-180,1967,1,0,1,8
25658,81,WODouglas,5,0,1,2,0,1967-180,1967,1,0,0,8
25659,94,PStewart,5,2,1,2,2,1967-180,1967,1,0,1,8
25660,98,TMarshall,5,0,1,2,0,1967-180,1967,1,0,0,8
25661,92,WJBrennan,5,2,1,2,2,1967-180,1967,1,0,1,8
25662,95,BRWhite,5,2,1,2,2,1967-180,1967,1,0,1,8
25663,90,EWarren,5,2,1,2,2,1967-180,1967,1,0,1,8
25664,97,AFortas,5,1,1,2,1,1967-180,1967,1,0,2,8
25665,91,JHarlan2,7,1,2,2,1,1967-181,1967,1,1,2,2
25666,78,HLBlack,7,2,2,2,2,1967-181,1967,1,1,1,2
25667,81,WODouglas,7,2,2,2,2,1967-181,1967,1,1,4,2
25668,94,PStewart,7,2,2,2,2,1967-181,1967,1,1,1,2
25669,98,TMarshall,7,2,2,2,2,1967-181,1967,1,1,1,2
25670,92,WJBrennan,7,2,2,2,2,1967-181,1967,1,1,1,2
25671,95,BRWhite,7,1,2,2,1,1967-181,1967,1,1,2,2
25672,90,EWarren,7,2,2,2,2,1967-181,1967,1,1,1,2
25673,97,AFortas,7,2,2,2,2,1967-181,1967,1,1,1,2
25674,91,JHarlan2,7,2,1,2,2,1967-182,1967,1,0,1,8
25675,78,HLBlack,7,2,1,2,2,1967-182,1967,1,0,1,8
25676,81,WODouglas,7,2,1,2,2,1967-182,1967,1,0,1,8
25677,94,PStewart,7,1,1,2,1,1967-182,1967,1,0,2,8
25678,98,TMarshall,7,0,1,2,0,1967-182,1967,1,0,0,8
25679,92,WJBrennan,7,2,1,2,2,1967-182,1967,1,0,1,8
25680,95,BRWhite,7,2,1,2,2,1967-182,1967,1,0,1,8
25681,90,EWarren,7,2,1,2,2,1967-182,1967,1,0,1,8
25682,97,AFortas,7,2,1,2,2,1967-182,1967,1,0,1,8
25683,90,EWarren,5,1,4,1,2,1967-183,1967,0,0,1,1
25684,78,HLBlack,5,1,4,1,2,1967-183,1967,0,0,3,1
25685,81,WODouglas,5,2,4,1,1,1967-183,1967,0,0,2,1
25686,91,JHarlan2,5,1,4,1,2,1967-183,1967,0,0,3,1
25687,92,WJBrennan,5,2,4,1,1,1967-183,1967,0,0,2,1
25688,94,PStewart,5,2,4,1,1,1967-183,1967,0,0,2,1
25689,95,BRWhite,5,1,4,1,2,1967-183,1967,0,0,4,1
25690,97,AFortas,5,2,4,1,1,1967-183,1967,0,0,2,1
25691,98,TMarshall,5,1,4,1,2,1967-183,1967,0,0,5,1
25692,90,EWarren,8,1,1,1,2,1967-184,1967,1,0,1,8
25693,78,HLBlack,8,1,1,1,2,1967-184,1967,1,0,1,8
25694,81,WODouglas,8,2,1,1,1,1967-184,1967,1,0,2,8
25695,91,JHarlan2,8,1,1,1,2,1967-184,1967,1,0,4,8
25696,92,WJBrennan,8,1,1,1,2,1967-184,1967,1,0,1,8
25697,94,PStewart,8,1,1,1,2,1967-184,1967,1,0,1,8
25698,95,BRWhite,8,1,1,1,2,1967-184,1967,1,0,1,8
25699,97,AFortas,8,1,1,1,2,1967-184,1967,1,0,1,8
25700,98,TMarshall,8,1,1,1,2,1967-184,1967,1,0,1,8
25701,90,EWarren,5,1,2,1,2,1967-185,1967,0,0,1,1
25702,78,HLBlack,5,2,2,1,1,1967-185,1967,0,0,2,1
25703,81,WODouglas,5,2,2,1,1,1967-185,1967,0,0,2,1
25704,91,JHarlan2,5,0,2,1,0,1967-185,1967,0,0,7,1
25705,92,WJBrennan,5,1,2,1,2,1967-185,1967,0,0,1,1
25706,94,PStewart,5,0,2,1,0,1967-185,1967,0,0,7,1
25707,95,BRWhite,5,1,2,1,2,1967-185,1967,0,0,1,1
25708,97,AFortas,5,1,2,1,2,1967-185,1967,0,0,1,1
25709,98,TMarshall,5,1,2,1,2,1967-185,1967,0,0,1,1
25710,91,JHarlan2,8,1,1,2,1,1967-186,1967,1,0,2,3
25711,78,HLBlack,8,2,1,2,2,1967-186,1967,1,0,4,3
25712,81,WODouglas,8,2,1,2,2,1967-186,1967,1,0,4,3
25713,94,PStewart,8,2,1,2,2,1967-186,1967,1,0,4,3
25714,98,TMarshall,8,2,1,2,2,1967-186,1967,1,0,1,3
25715,92,WJBrennan,8,2,1,2,2,1967-186,1967,1,0,1,3
25716,95,BRWhite,8,2,1,2,2,1967-186,1967,1,0,1,3
25717,90,EWarren,8,2,1,2,2,1967-186,1967,1,0,1,3
25718,97,AFortas,8,2,1,2,2,1967-186,1967,1,0,1,3
25719,91,JHarlan2,7,2,2,2,2,1967-187,1967,1,0,1,1
25720,78,HLBlack,7,1,2,2,1,1967-187,1967,1,0,2,1
25721,81,WODouglas,7,2,2,2,2,1967-187,1967,1,0,1,1
25722,94,PStewart,7,2,2,2,2,1967-187,1967,1,0,1,1
25723,98,TMarshall,7,2,2,2,2,1967-187,1967,1,0,1,1
25724,92,WJBrennan,7,2,2,2,2,1967-187,1967,1,0,1,1
25725,95,BRWhite,7,1,2,2,1,1967-187,1967,1,0,2,1
25726,90,EWarren,7,2,2,2,2,1967-187,1967,1,0,1,1
25727,97,AFortas,7,2,2,2,2,1967-187,1967,1,0,1,1
25728,91,JHarlan2,9,2,0,2,2,1967-188,1967,1,0,1,2
25729,78,HLBlack,9,2,0,2,2,1967-188,1967,1,0,1,2
25730,81,WODouglas,9,2,0,2,2,1967-188,1967,1,0,1,2
25731,94,PStewart,9,2,0,2,2,1967-188,1967,1,0,1,2
25732,98,TMarshall,9,2,0,2,2,1967-188,1967,1,0,1,2
25733,92,WJBrennan,9,2,0,2,2,1967-188,1967,1,0,1,2
25734,95,BRWhite,9,2,0,2,2,1967-188,1967,1,0,1,2
25735,90,EWarren,9,2,0,2,2,1967-188,1967,1,0,1,2
25736,97,AFortas,9,2,0,2,2,1967-188,1967,1,0,1,2
25737,90,EWarren,7,0,1,1,0,1967-189,1967,0,0,7,1
25738,78,HLBlack,7,1,1,1,2,1967-189,1967,0,0,1,1
25739,81,WODouglas,7,2,1,1,1,1967-189,1967,0,0,2,1
25740,91,JHarlan2,7,1,1,1,2,1967-189,1967,0,0,3,1
25741,92,WJBrennan,7,1,1,1,2,1967-189,1967,0,0,1,1
25742,94,PStewart,7,1,1,1,2,1967-189,1967,0,0,1,1
25743,95,BRWhite,7,1,1,1,2,1967-189,1967,0,0,1,1
25744,97,AFortas,7,1,1,1,2,1967-189,1967,0,0,3,1
25745,98,TMarshall,7,1,1,1,2,1967-189,1967,0,0,3,1
25746,91,JHarlan2,5,1,4,1,2,1967-190,1967,0,0,1,1
25747,78,HLBlack,5,1,4,1,2,1967-190,1967,0,0,1,1
25748,81,WODouglas,5,2,4,1,1,1967-190,1967,0,0,2,1
25749,94,PStewart,5,1,4,1,2,1967-190,1967,0,0,1,1
25750,98,TMarshall,5,2,4,1,1,1967-190,1967,0,0,2,1
25751,92,WJBrennan,5,2,4,1,1,1967-190,1967,0,0,2,1
25752,95,BRWhite,5,1,4,1,2,1967-190,1967,0,0,1,1
25753,90,EWarren,5,2,4,1,1,1967-190,1967,0,0,2,1
25754,97,AFortas,5,1,4,1,2,1967-190,1967,0,0,1,1
25755,91,JHarlan2,8,1,1,2,1,1967-191,1967,1,0,2,3
25756,78,HLBlack,8,2,1,2,2,1967-191,1967,1,0,1,3
25757,81,WODouglas,8,2,1,2,2,1967-191,1967,1,0,1,3
25758,94,PStewart,8,2,1,2,2,1967-191,1967,1,0,1,3
25759,98,TMarshall,8,2,1,2,2,1967-191,1967,1,0,1,3
25760,92,WJBrennan,8,2,1,2,2,1967-191,1967,1,0,1,3
25761,95,BRWhite,8,2,1,2,2,1967-191,1967,1,0,1,3
25762,90,EWarren,8,2,1,2,2,1967-191,1967,1,0,1,3
25763,97,AFortas,8,2,1,2,2,1967-191,1967,1,0,1,3
25764,91,JHarlan2,6,1,3,2,1,1967-192,1967,1,0,2,1
25765,78,HLBlack,6,1,3,2,1,1967-192,1967,1,0,2,1
25766,81,WODouglas,6,2,3,2,2,1967-192,1967,1,0,1,1
25767,94,PStewart,6,2,3,2,2,1967-192,1967,1,0,1,1
25768,98,TMarshall,6,2,3,2,2,1967-192,1967,1,0,1,1
25769,92,WJBrennan,6,2,3,2,2,1967-192,1967,1,0,1,1
25770,95,BRWhite,6,1,3,2,1,1967-192,1967,1,0,2,1
25771,90,EWarren,6,2,3,2,2,1967-192,1967,1,0,1,1
25772,97,AFortas,6,2,3,2,2,1967-192,1967,1,0,1,1
25773,91,JHarlan2,7,1,2,2,1,1967-193,1967,1,0,2,2
25774,78,HLBlack,7,2,2,2,2,1967-193,1967,1,0,1,2
25775,81,WODouglas,7,2,2,2,2,1967-193,1967,1,0,1,2
25776,94,PStewart,7,2,2,2,2,1967-193,1967,1,0,1,2
25777,98,TMarshall,7,2,2,2,2,1967-193,1967,1,0,1,2
25778,92,WJBrennan,7,2,2,2,2,1967-193,1967,1,0,1,2
25779,95,BRWhite,7,1,2,2,1,1967-193,1967,1,0,2,2
25780,90,EWarren,7,2,2,2,2,1967-193,1967,1,0,1,2
25781,97,AFortas,7,2,2,2,2,1967-193,1967,1,0,1,2
25782,91,JHarlan2,6,1,3,2,1,1967-194,1967,1,0,2,1
25783,78,HLBlack,6,1,3,2,1,1967-194,1967,1,0,2,1
25784,81,WODouglas,6,2,3,2,2,1967-194,1967,1,0,1,1
25785,94,PStewart,6,2,3,2,2,1967-194,1967,1,0,1,1
25786,98,TMarshall,6,2,3,2,2,1967-194,1967,1,0,1,1
25787,92,WJBrennan,6,2,3,2,2,1967-194,1967,1,0,1,1
25788,95,BRWhite,6,1,3,2,1,1967-194,1967,1,0,2,1
25789,90,EWarren,6,2,3,2,2,1967-194,1967,1,0,1,1
25790,97,AFortas,6,2,3,2,2,1967-194,1967,1,0,1,1
25791,91,JHarlan2,6,1,3,2,1,1967-195,1967,1,0,2,1
25792,78,HLBlack,6,1,3,2,1,1967-195,1967,1,0,2,1
25793,81,WODouglas,6,2,3,2,2,1967-195,1967,1,0,1,1
25794,94,PStewart,6,2,3,2,2,1967-195,1967,1,0,1,1
25795,98,TMarshall,6,2,3,2,2,1967-195,1967,1,0,1,1
25796,92,WJBrennan,6,2,3,2,2,1967-195,1967,1,0,1,1
25797,95,BRWhite,6,1,3,2,1,1967-195,1967,1,0,2,1
25798,90,EWarren,6,2,3,2,2,1967-195,1967,1,0,1,1
25799,97,AFortas,6,2,3,2,2,1967-195,1967,1,0,1,1
25800,91,JHarlan2,6,1,3,2,1,1967-196,1967,1,0,2,1
25801,78,HLBlack,6,1,3,2,1,1967-196,1967,1,0,2,1
25802,81,WODouglas,6,2,3,2,2,1967-196,1967,1,0,1,1
25803,94,PStewart,6,2,3,2,2,1967-196,1967,1,0,1,1
25804,98,TMarshall,6,2,3,2,2,1967-196,1967,1,0,1,1
25805,92,WJBrennan,6,2,3,2,2,1967-196,1967,1,0,1,1
25806,95,BRWhite,6,1,3,2,1,1967-196,1967,1,0,2,1
25807,90,EWarren,6,2,3,2,2,1967-196,1967,1,0,1,1
25808,97,AFortas,6,2,3,2,2,1967-196,1967,1,0,1,1
25809,91,JHarlan2,6,1,3,2,1,1967-197,1967,1,0,2,1
25810,78,HLBlack,6,1,3,2,1,1967-197,1967,1,0,2,1
25811,81,WODouglas,6,2,3,2,2,1967-197,1967,1,0,1,1
25812,94,PStewart,6,2,3,2,2,1967-197,1967,1,0,1,1
25813,98,TMarshall,6,2,3,2,2,1967-197,1967,1,0,1,1
25814,92,WJBrennan,6,2,3,2,2,1967-197,1967,1,0,1,1
25815,95,BRWhite,6,1,3,2,1,1967-197,1967,1,0,2,1
25816,90,EWarren,6,2,3,2,2,1967-197,1967,1,0,1,1
25817,97,AFortas,6,2,3,2,2,1967-197,1967,1,0,1,1
25818,91,JHarlan2,6,1,3,2,1,1967-198,1967,1,0,2,1
25819,78,HLBlack,6,1,3,2,1,1967-198,1967,1,0,2,1
25820,81,WODouglas,6,2,3,2,2,1967-198,1967,1,0,1,1
25821,94,PStewart,6,2,3,2,2,1967-198,1967,1,0,1,1
25822,98,TMarshall,6,2,3,2,2,1967-198,1967,1,0,1,1
25823,92,WJBrennan,6,2,3,2,2,1967-198,1967,1,0,1,1
25824,95,BRWhite,6,1,3,2,1,1967-198,1967,1,0,2,1
25825,90,EWarren,6,2,3,2,2,1967-198,1967,1,0,1,1
25826,97,AFortas,6,2,3,2,2,1967-198,1967,1,0,1,1
25827,91,JHarlan2,9,2,0,2,2,1968-001,1968,1,0,1,1
25828,78,HLBlack,9,2,0,2,2,1968-001,1968,1,0,1,1
25829,81,WODouglas,9,2,0,2,2,1968-001,1968,1,0,1,1
25830,94,PStewart,9,2,0,2,2,1968-001,1968,1,0,1,1
25831,98,TMarshall,9,2,0,2,2,1968-001,1968,1,0,1,1
25832,92,WJBrennan,9,2,0,2,2,1968-001,1968,1,0,1,1
25833,95,BRWhite,9,2,0,2,2,1968-001,1968,1,0,1,1
25834,90,EWarren,9,2,0,2,2,1968-001,1968,1,0,1,1
25835,97,AFortas,9,2,0,2,2,1968-001,1968,1,0,1,1
25836,91,JHarlan2,9,2,0,2,2,1968-002,1968,1,0,1,1
25837,78,HLBlack,9,2,0,2,2,1968-002,1968,1,0,1,1
25838,81,WODouglas,9,2,0,2,2,1968-002,1968,1,0,1,1
25839,94,PStewart,9,2,0,2,2,1968-002,1968,1,0,1,1
25840,98,TMarshall,9,2,0,2,2,1968-002,1968,1,0,1,1
25841,92,WJBrennan,9,2,0,2,2,1968-002,1968,1,0,1,1
25842,95,BRWhite,9,2,0,2,2,1968-002,1968,1,0,1,1
25843,90,EWarren,9,2,0,2,2,1968-002,1968,1,0,1,1
25844,97,AFortas,9,2,0,2,2,1968-002,1968,1,0,1,1
25845,91,JHarlan2,6,2,3,2,2,1968-003,1968,1,0,4,2
25846,78,HLBlack,6,2,3,2,2,1968-003,1968,1,0,1,2
25847,81,WODouglas,6,2,3,2,2,1968-003,1968,1,0,3,2
25848,94,PStewart,6,1,3,2,1,1968-003,1968,1,0,2,2
25849,98,TMarshall,6,2,3,2,2,1968-003,1968,1,0,1,2
25850,92,WJBrennan,6,2,3,2,2,1968-003,1968,1,0,1,2
25851,95,BRWhite,6,1,3,2,1,1968-003,1968,1,0,2,2
25852,90,EWarren,6,1,3,2,1,1968-003,1968,1,0,2,2
25853,97,AFortas,6,2,3,2,2,1968-003,1968,1,0,1,2
25854,91,JHarlan2,7,2,0,2,2,1968-004,1968,1,0,1,9
25855,78,HLBlack,7,2,0,2,2,1968-004,1968,1,0,1,9
25856,81,WODouglas,7,2,0,2,2,1968-004,1968,1,0,1,9
25857,94,PStewart,7,2,0,2,2,1968-004,1968,1,0,1,9
25858,98,TMarshall,7,0,0,2,0,1968-004,1968,1,0,0,9
25859,92,WJBrennan,7,2,0,2,2,1968-004,1968,1,0,1,9
25860,95,BRWhite,7,2,0,2,2,1968-004,1968,1,0,1,9
25861,90,EWarren,7,2,0,2,2,1968-004,1968,1,0,1,9
25862,97,AFortas,7,0,0,2,0,1968-004,1968,1,0,0,9
25863,91,JHarlan2,9,2,0,2,2,1968-005,1968,1,0,1,1
25864,78,HLBlack,9,2,0,2,2,1968-005,1968,1,0,1,1
25865,81,WODouglas,9,2,0,2,2,1968-005,1968,1,0,1,1
25866,94,PStewart,9,2,0,2,2,1968-005,1968,1,0,1,1
25867,98,TMarshall,9,2,0,2,2,1968-005,1968,1,0,1,1
25868,92,WJBrennan,9,2,0,2,2,1968-005,1968,1,0,1,1
25869,95,BRWhite,9,2,0,2,2,1968-005,1968,1,0,1,1
25870,90,EWarren,9,2,0,2,2,1968-005,1968,1,0,1,1
25871,97,AFortas,9,2,0,2,2,1968-005,1968,1,0,1,1
25872,90,EWarren,7,2,0,2,2,1968-006,1968,0,0,1,8
25873,78,HLBlack,7,2,0,2,2,1968-006,1968,0,0,1,8
25874,81,WODouglas,7,2,0,2,2,1968-006,1968,0,0,1,8
25875,91,JHarlan2,7,0,0,2,0,1968-006,1968,0,0,7,8
25876,92,WJBrennan,7,2,0,2,2,1968-006,1968,0,0,1,8
25877,94,PStewart,7,2,0,2,2,1968-006,1968,0,0,1,8
25878,95,BRWhite,7,2,0,2,2,1968-006,1968,0,0,1,8
25879,97,AFortas,7,2,0,2,2,1968-006,1968,0,0,1,8
25880,98,TMarshall,7,0,0,2,0,1968-006,1968,0,0,0,8
25881,91,JHarlan2,7,1,2,1,2,1968-007,1968,0,0,1,1
25882,78,HLBlack,7,2,2,1,1,1968-007,1968,0,0,2,1
25883,81,WODouglas,7,2,2,1,1,1968-007,1968,0,0,2,1
25884,94,PStewart,7,1,2,1,2,1968-007,1968,0,0,1,1
25885,98,TMarshall,7,1,2,1,2,1968-007,1968,0,0,1,1
25886,92,WJBrennan,7,1,2,1,2,1968-007,1968,0,0,1,1
25887,95,BRWhite,7,1,2,1,2,1968-007,1968,0,0,1,1
25888,90,EWarren,7,1,2,1,2,1968-007,1968,0,0,1,1
25889,97,AFortas,7,1,2,1,2,1968-007,1968,0,0,1,1
25890,90,EWarren,9,2,0,2,2,1968-008,1968,1,0,1,9
25891,78,HLBlack,9,2,0,2,2,1968-008,1968,1,0,1,9
25892,81,WODouglas,9,2,0,2,2,1968-008,1968,1,0,1,9
25893,91,JHarlan2,9,2,0,2,2,1968-008,1968,1,0,1,9
25894,92,WJBrennan,9,2,0,2,2,1968-008,1968,1,0,1,9
25895,94,PStewart,9,2,0,2,2,1968-008,1968,1,0,1,9
25896,95,BRWhite,9,2,0,2,2,1968-008,1968,1,0,1,9
25897,97,AFortas,9,2,0,2,2,1968-008,1968,1,0,1,9
25898,98,TMarshall,9,2,0,2,2,1968-008,1968,1,0,1,9
25899,91,JHarlan2,9,1,0,1,2,1968-009,1968,0,0,1,8
25900,78,HLBlack,9,1,0,1,2,1968-009,1968,0,0,1,8
25901,81,WODouglas,9,1,0,1,2,1968-009,1968,0,0,1,8
25902,94,PStewart,9,1,0,1,2,1968-009,1968,0,0,1,8
25903,98,TMarshall,9,1,0,1,2,1968-009,1968,0,0,1,8
25904,92,WJBrennan,9,1,0,1,2,1968-009,1968,0,0,1,8
25905,95,BRWhite,9,1,0,1,2,1968-009,1968,0,0,1,8
25906,90,EWarren,9,1,0,1,2,1968-009,1968,0,0,1,8
25907,97,AFortas,9,1,0,1,2,1968-009,1968,0,0,1,8
25908,91,JHarlan2,9,2,0,2,2,1968-010,1968,1,0,4,3
25909,78,HLBlack,9,2,0,2,2,1968-010,1968,1,0,4,3
25910,81,WODouglas,9,2,0,2,2,1968-010,1968,1,0,1,3
25911,94,PStewart,9,2,0,2,2,1968-010,1968,1,0,4,3
25912,98,TMarshall,9,2,0,2,2,1968-010,1968,1,0,1,3
25913,92,WJBrennan,9,2,0,2,2,1968-010,1968,1,0,1,3
25914,95,BRWhite,9,2,0,2,2,1968-010,1968,1,0,1,3
25915,90,EWarren,9,2,0,2,2,1968-010,1968,1,0,1,3
25916,97,AFortas,9,2,0,2,2,1968-010,1968,1,0,1,3
25917,91,JHarlan2,8,1,1,1,2,1968-011,1968,1,0,1,8
25918,78,HLBlack,8,2,1,1,1,1968-011,1968,1,0,2,8
25919,81,WODouglas,8,1,1,1,2,1968-011,1968,1,0,1,8
25920,94,PStewart,8,1,1,1,2,1968-011,1968,1,0,1,8
25921,98,TMarshall,8,1,1,1,2,1968-011,1968,1,0,1,8
25922,92,WJBrennan,8,1,1,1,2,1968-011,1968,1,0,1,8
25923,95,BRWhite,8,1,1,1,2,1968-011,1968,1,0,1,8
25924,90,EWarren,8,1,1,1,2,1968-011,1968,1,0,1,8
25925,97,AFortas,8,1,1,1,2,1968-011,1968,1,0,1,8
25926,91,JHarlan2,8,2,1,2,2,1968-012,1968,1,0,1,1
25927,78,HLBlack,8,2,1,2,2,1968-012,1968,1,0,1,1
25928,81,WODouglas,8,2,1,2,2,1968-012,1968,1,0,1,1
25929,94,PStewart,8,2,1,2,2,1968-012,1968,1,0,1,1
25930,98,TMarshall,8,2,1,2,2,1968-012,1968,1,0,1,1
25931,92,WJBrennan,8,2,1,2,2,1968-012,1968,1,0,1,1
25932,95,BRWhite,8,1,1,2,1,1968-012,1968,1,0,2,1
25933,90,EWarren,8,2,1,2,2,1968-012,1968,1,0,1,1
25934,97,AFortas,8,2,1,2,2,1968-012,1968,1,0,1,1
25935,91,JHarlan2,7,1,1,1,2,1968-013,1968,1,0,1,10
25936,78,HLBlack,7,1,1,1,2,1968-013,1968,1,0,1,10
25937,81,WODouglas,7,2,1,1,1,1968-013,1968,1,0,2,10
25938,94,PStewart,7,1,1,1,2,1968-013,1968,1,0,1,10
25939,98,TMarshall,7,1,1,1,2,1968-013,1968,1,0,1,10
25940,92,WJBrennan,7,1,1,1,2,1968-013,1968,1,0,1,10
25941,95,BRWhite,7,1,1,1,2,1968-013,1968,1,0,1,10
